161.73	1283032
714.12	1731298
249.27	1074819
1103.95	990453
1409.72	1004578
447.96	1149815
331.8	1115824
913.96	1057707
3907.79	1126413
822.04	998689
357.83	1039971
117.09	1552355
150.45	1229175
1081.52	1066726
369.27	1026426
285.19	1064995
336.76	1039995
586.89	1126161
246.84	1428167
324.86	1184504
233.84	1437562
2505.68	985104
709.58	1075565
510.83	1112512
685.51	1006865
481.81	1012543
215.33	1075478
840.64	1233832
1825.53	990516
291.82	1200267
1470.96	994332
385.53	1017928
3547.26	995759
294.96	1437538
210.15	1083882
2127.5	1039971
722.03	995622
701.18	995759
721.87	1107565
431.54	1161107
350.12	1342071
450.32	1190529
120.07	1285235
297.22	1191049
179.1	1198473
143.96	1215219
1470.64	1040867
827.42	1248239
1114.35	982943
563.28	998496
459.53	1126413
3097.44	1073452
165.53	1146704
480.41	1012543
111.01	1359532
2680.04	980573
627.71	1020953
667.24	995646
174.31	1267881
874.85	999959
362.02	1443528
4590.29	987406
304.82	1191025
924.64	1074819
255.48	1138678
651.9	1000281
406.79	1004033
616.27	1034874
694.35	993258
2389.94	1003946
992.67	1031302
2966.7	1429585
782.56	1020893
887.12	1000715
561.64	1003946
674.84	995622
2902.78	986654
576.89	1121821
640.44	1039971
707.21	993194
3188	1266501
280.04	1120353
1144.12	982783
1182.92	1175090
236.46	1112477
1481.75	1052947
133.77	1235035
395.54	1257525
738.44	1715834
1404.32	1013777
189.17	1300726
395.35	1017928
1027.38	1191025
436.56	1003946
472.91	1031302
295.25	1200243
74.03	1434231
724.12	993194
160.37	1147504
1774.64	994308
336.44	1092241
89.41	1547765
90.85	1429652
365.79	1351369
524.12	1026366
1397.4	995622
677.53	995622
748.77	993194
118.53	1434231
263.4	1120676
495.43	1053459
1056.67	1006952
595.2	1034898
95.29	1257525
291.06	1022256
3097.5	982783
173.17	1336863
1021.22	1022232
287.57	1198802
107.68	1232644
1211.09	986654
661.84	1004708
456.67	1031302
322.84	1135064
419.65	1003946
849.2	993194
176.79	1136142
2579.61	980573
387.28	1008660
2085.33	982783
2798.06	1053421
175.44	1270737
288.03	1206239
423.19	1007571
222.96	1126735
1468.04	1164345
204.47	1140650
292.35	1207700
345.85	1022232
134.05	1278485
447.72	1742769
160.38	1210577
383.22	1012158
1475.79	994308
270.21	1230061
1816.52	1066813
374.28	1017952
160.31	1336925
242.47	1122151
61.95	1507409
208.98	1350491
7855.87	1003946
685.11	1149815
330.44	1135040
1309.49	1107666
643.11	1006952
1069.53	1006865
211.99	1242172
686.4	1053534
158.86	1816400
215.36	1126759
438.01	1012134
280.36	1065019
167.18	1197035
103.62	1343209
345.26	1198802
616.57	1121474
787.23	1066818
1781.84	1025769
3282.64	1003946
93.76	1346276
3570.2	993194
1622.68	991154
287.04	1552380
464.72	1102543
1037.16	1011510
237.27	1437538
159.97	1140650
456.04	1112536
161.46	1271336
3074.62	1085444
665.27	1004684
1847.64	1561617
730.46	1007683
220.51	1258834
484.35	1017551
298.66	1022232
1225.16	1159005
67.99	1557054
837.84	1232620
653.78	1077679
204.75	1373293
874.88	1135333
226.58	1213605
722.44	1098306
390.09	1337441
1094.84	987406
1452.6	1098282
461.8	1727275
274.18	1062136
1024.16	1020795
331.64	1136063
215.41	1266095
1029.56	1011534
677.96	1017928
202.55	1266133
318.17	1017686
266.83	1120652
99.66	1249572
793.4	995622
530.9	1126413
434.32	1228117
4170.29	995622
603.71	1121553
473.02	1017575
140.8	1341472
105.89	1302001
3371.28	1053421
4725.2	982872
785.83	1066818
124.37	1243714
554.73	1075605
137.23	1243632
353.62	1085444
536.85	1009270
337.19	1186350
2301.32	1017575
165.21	1206239
471.44	1280355
803.47	1066818
352.17	1552380
525.59	1135582
331.03	1017575
2492.68	994352
410.33	1007635
2139.88	1004554
1403.74	1012211
133.2	1341496
126.15	1243109
2677.5	993194
68.56	1547781
858.27	1144288
476.84	1271140
2683.84	1007683
75.58	1983820
78.5	1373317
1188.64	1098407
130.73	1338639
166.1	1207724
341.52	1126735
247.46	1227080
250.2	1083882
102.16	1857776
911.68	1029292
398.84	1070061
549.71	1009183
908.19	1000691
1816.84	996684
505.84	1008660
165.78	1272806
457.24	1022082
405.71	1214218
741.04	1158923
245.7	1429585
778.16	1107565
99.57	1373293
102.28	1241923
232.97	1075478
1222.56	1715872
450.64	1121845
413.28	1538359
471.12	1349298
285.66	1031429
3036.22	1147424
417.22	1022232
444.71	1121776
3932.52	1006865
1108.76	1218829
1186.67	1107666
886.8	1047666
222.9	1206239
3194.02	1017575
315.16	1336863
161.78	1206263
1180.32	1731336
139.62	1373293
3586.95	1364047
306.73	1031405
377.82	1021342
418.07	1200243
8563.43	982783
115.9	1236358
861.99	1000023
378.56	1144288
115.58	1302754
164.31	1197444
402.77	1135582
147.65	1227958
597.69	1280331
3039.82	1006865
320.64	1074819
595.5	1200243
285.34	1090220
697.45	1135333
164.13	1146704
7982.59	998496
589.34	1031405
665.45	1057329
504.34	1021453
969.76	1053421
566.62	1009183
492.76	1083882
261.52	1069310
246.99	1552380
121.3	1227104
511.79	1080470
1547.22	1110094
1808.6	1086791
458.98	1162371
598.77	1111915
385.86	1174997
95.72	1394723
219.64	2297935
401.21	1348685
487.12	1251972
913.54	1096543
171.78	1152180
800.15	1085300
906.18	1089986
618.94	1070316
412.81	1263136
855.15	1053421
194.67	1235193
595.54	1192792
396.29	1438610
1426.09	1095909
789.24	1172201
995.44	1269922
323.25	1345787
557.97	1048178
729.71	1098053
1286.33	994034
273.64	1871753
1542.61	1094081
362.73	1173853
389.44	1124784
1239.44	1099750
286.27	1211142
5073.19	1001787
217.49	3918099
962.81	989592
1611.37	987291
169.1	1603006
277.35	1258176
373.47	1081217
1428	1090248
139.05	1525728
373.71	1285624
2049.27	982749
594.29	1152180
1414.39	1070316
685.79	1126615
669.09	1285624
498.15	1188802
542.81	1053421
669.48	1162313
938.52	1096543
1372.78	1234048
1019.55	1074303
471.89	1265370
959.24	1083209
1539.78	1001787
550.05	1078123
542.67	1071112
182.2	1144518
624.23	1299449
716.61	1101629
1219.93	982697
279.98	2293233
621.07	1098836
331.9	1538359
1550.85	980553
1991.4	1001787
843.21	1174997
151.22	1281591
308.63	1278530
1538.25	1074404
312.56	1390280
746.56	1003618
555.14	1048028
468.51	1538359
383.65	1215587
2434.09	987291
1511.96	1068589
617.31	1266501
6085.36	982749
3998.31	1078123
367.23	1339976
2342.82	1094081
2128.51	980547
455.42	2020187
448.57	1116249
416.95	1117844
699.27	1065188
2133.6	998582
555.57	1285624
166.33	1435314
1280.21	1110987
2679.53	980573
1142.82	1073491
239.85	1191216
781.85	1137014
656.81	1173853
408.64	1549758
576.19	1048004
296.45	1176550
165.16	1120399
578.57	1048004
1326.61	1001787
692.07	1070316
779.71	1071112
650.89	1119862
907.53	1072844
991.93	1111508
422.62	1126338
774.9	1153848
671.28	1210582
81.08	1542658
397.04	1124760
88.12	1394769
573.57	3834350
590.43	1006015
3401.11	979541
813.77	1116249
405.6	1144518
801.35	1003594
876.93	1055696
142.91	1394723
862.29	1053421
681.39	1048004
301.07	1131971
650.72	1343210
1541.31	1034354
1145.17	994522
811.24	1542610
1099.93	989592
1815.07	994034
443.85	1201515
327.19	1518956
717.34	1153454
1883.77	995472
1990.47	1006015
384.29	1266501
2769.7	980573
429.87	1071503
204.27	1254412
291.45	1216040
810.67	1035973
818.28	1394723
885.44	1002527
2079.59	980553
4998.9	989592
741.99	1034354
1056.51	996456
8257.55	989592
231.86	1261183
847.05	1076292
2572.57	980573
679.2	1210582
298.75	1188184
3194.9	1081217
1492.26	987291
518.44	1124762
148.04	1269290
338.78	1266676
214.83	1394723
3591.17	1394723
568.17	1048004
1189.12	1002503
5365.28	980547
5365.28	980547
808.47	989655
1476.72	1003594
1496.98	989558
4218.32	1055797
576.14	1048004
597.47	1006015
1071.55	1053421
4201.32	979541
754.16	1003594
157.56	1120423
6093.7	988586
1639.69	995472
986	1003594
1229.27	980547
1272.71	1081217
1184.13	1048004
155.64	1269266
3251.3	1071503
501.11	1071112
1196.24	1098383
1119.17	1006015
9896.53	979541
3478.85	980573
1633.93	1055797
1200.11	995084
1265.97	981351
3364.1	1071112
2545.97	995472
1053	1135040
875.77	997054
1171.1	1048028
3364.1	1071112
214.28	1394723
523.54	1010491
488.94	1067674
1903.27	988649
878.2	1269266
182.04	1269266
232.05	1119489
2950.89	980553
1357.05	982697
1187.71	980547
672.17	1048004
112.08	1394723
88.68	1542610
304.96	1390328
304.96	1390328
2501.87	979541
1307.69	1056573
366.43	1081217
549.85	1053421
568.14	1038808
2057.61	988586
142.64	1278507
610.51	1081217
642.1	1010491
570	1001719
6637.88	979541
1224.41	981351
1632.09	1119489
900.49	1072844
2738.91	979541
202.83	1269266
758.48	1117464
515.94	1010546
698.67	1001579
887.72	1120399
3520.1	1001579
963.32	989592
639.92	1117464
1851.21	1116249
2460.31	979541
115.28	1232620
562.4	1001743
1766.47	1081217
155.41	1542610
188.68	1128845
784.01	995688
521.53	1070667
76.16	1547733
838.24	989592
329.49	1264660
5323.3	979541
394.48	1103145
252.2	1130208
394.1	1127343
444.23	1124760
895.17	1081217
343.61	1116249
589.74	1025524
649.77	1053421
801.98	998163
951.57	1071503
834.25	997391
2791.62	989592
2606.32	993105
194.72	1547733
1246.1	1010491
512.76	1053421
1957.69	988586
3647	995688
530.3	1071503
388.31	1071503
760.79	1119489
1070.65	1056573
231.32	1543092
1605.17	995472
650.28	1053421
672.29	1116249
2262.33	1053421
901.07	996582
1691.36	1000024
1292.56	1001719
1222.23	980547
331.91	1081217
555.91	1006015
632.32	1117488
452.92	1026840
2420.34	984116
293.87	1113162
214.44	1119489
179.63	1120399
1329.7	980547
2602.3	979541
324	1116249
636.89	997072
850.8	1276036
188.01	1264660
643.1	1071112
372.04	1119422
570.73	1010491
197.53	1119489
1155.34	985079
1366.4	981351
194.08	1119656
120.64	1276060
682.13	1020893
120.74	1390633
1183.08	1026816
688.56	1001719
219.94	1119862
1273.9	985079
640.57	1020893
189.21	1227958
821.05	998967
4050.7	980547
299.54	1085904
530.91	1113162
302.16	1124829
108.53	1543048
516.81	1266501
177.52	1271221
1192.04	985863
901.68	1101124
1151.82	1098979
470.32	1007996
1347.3	1006062
1065.59	982761
657.11	1001579
827.14	1001101
448.01	1072838
1916.13	988586
1033.45	983243
819.54	1001125
135.87	1542610
1147.74	985103
4468.16	995472
1950.65	988586
507.71	1026816
460.52	1026816
1200.48	1007941
3892.08	1056573
1950.65	988586
751.64	1000240
248.87	1119632
2447.45	979699
859.51	996582
1220.44	982697
1220.44	982697
201.71	1266202
247.12	1120684
3016.6	983181
1165.63	997072
314.61	1053518
3048.74	982697
1930.95	993105
485.6	1116249
1006.34	987807
128.52	1214809
1124.64	1103121
115.23	1390139
579.08	1026816
924.24	1119632
1562.65	1390080
4430.6	979541
617.19	1001719
417.01	1053421
386.68	1031455
7716.31	1053518
1883.76	993105
589.51	997135
1046.08	987301
771.15	995751
821.33	989592
697.9	1006015
1174.85	980705
1046.31	983181
259.72	1266501
1038.48	987325
1565.2	1000048
2572.66	997072
250.52	1543048
212.35	1120399
2036.93	997072
926	995688
525.11	1007941
492.89	1021941
183.31	1214785
977.28	1120660
104.8	1392475
773.67	999031
773.67	999031
244.6	1130232
305.81	1538359
1347.27	995688
3690.76	1053421
1876.16	993129
1876.16	993129
379.08	1031479
2477.22	979541
798.03	999495
1078.45	982697
843.35	1053518
1714.65	1053518
2250.38	1053518
1572.8	1000024
3941.44	982697
582.14	1025548
123.35	1547733
240.12	1054983
602.37	997072
781.36	994184
433.87	1031455
731.14	1004120
333.13	1135040
260.74	1065971
131.91	1387859
1095.36	982697
497.43	1003343
191.56	1120399
744.04	1000264
1592.31	995535
268.97	1073452
970.28	1054959
1188.3	983181
159.59	1392427
115.09	1392427
3909.3	983181
510.29	1003304
744.36	997072
2058.12	988586
1109.24	1031455
505.24	1031455
3143.08	1053518
294.23	1116284
205.48	1134621
313.06	1135591
205.48	1134621
1061.13	987783
1211.55	981511
571.14	1100608
406.19	1026602
419.05	1026543
1736.5	987783
168.49	1210116
798.72	1547733
788.96	994160
692.77	997391
376.44	1073452
7855.27	1026543
1093.27	987301
233.84	1232620
3684.32	989592
267.23	1053556
2463.18	1021941
4779.12	988586
2427.94	984092
280.09	1053518
3158	980547
2389.34	1026543
907.52	994160
221.19	1117287
3051	1264660
1013.94	987783
449	1135040
800.92	995688
858.68	1214785
834.96	1392427
247.72	1054959
3282.04	1026543
561.04	1026543
480.03	1022000
184.67	1119524
422.08	1053518
422.08	1053518
2754.3	995688
3465.36	997072
572.69	1001719
147.75	1271259
477.92	1007941
659.43	1116284
257.35	1266539
786.53	998967
320.66	1135567
95.67	1543115
786.53	998967
660.4	1001941
622.11	1020650
160.61	1271221
435.96	1026543
2167.82	1119489
723.54	1004144
377.63	1135040
366.28	1054959
294.56	1124853
506.62	1106148
283.72	1120399
339	1057707
339.52	1119489
2610.86	1020893
294.91	1054959
652.28	1003304
358.51	1053459
1511.52	994160
652.28	1003304
1132.5	987783
404.15	1053459
2204.74	1073452
155.63	1210198
388.28	1053421
331.4	1057731
136.12	1214785
260.27	1134597
2002.32	993105
4508.34	980573
332.07	1385732
416.55	1120208
1204.62	980547
679.91	997454
144.77	1387800
78.85	1547733
2480.58	1003304
404.69	1122026
2341.66	1053421
609.25	1020708
274.72	1117464
128.09	1390080
2663.06	997391
917.95	988960
655.39	1025769
8514.67	982697
513.36	1053421
175.15	1264721
321.67	1120276
551.85	1003304
310.48	1210116
930.81	988897
2901.1	988897
330.75	1116284
254.68	1214785
349.95	1130465
836.15	994160
746.8	1119332
1072.8	988897
3133.2	1266501
3825.89	1135040
596.48	1007941
2546.5	984092
3206.6	1116249
331.64	1134597
108.19	1537992
643.93	997072
460.61	1026543
234.05	1117252
763.51	999495
286.11	1543044
3373.28	1003304
945.63	993416
112.4	1392427
213.08	1134597
1933.04	988586
1768.64	987301
138.81	1214785
3150.5	984092
480.61	1007941
928.52	998967
1184.44	985887
1877.9	985079
2138.78	1210116
251.36	1073452
389.37	1031455
229.95	1266539
3610.73	1232620
7946.51	1003304
1016.63	987783
1063.22	983181
1621	993416
2295.36	1000024
201.68	1119632
476.52	1120189
250.41	1054959
3793.8	988897
778.33	1004120
814.28	1116249
750.65	999557
371.37	1053421
3575.46	995472
598.25	1096105
3234.36	1053421
3194.7	981351
457.56	1057707
1164.64	987301
4087.4	981351
3649.52	998967
3973.37	1007941
503.95	1266539
267.12	1117488
2333.1	1130382
1159.42	1098955
3886.42	988586
3010.64	1227958
91.37	1542610
429.41	1120120
652.8	1001965
708.3	1025524
297	1053518
242.81	1266501
276.01	1073452
1202.53	985079
571.4	1120120
890.84	993440
527.2	1003304
8482.53	983181
444.44	1102893
1215.75	1093935
330	1264660
1209.41	988897
5379.21	993105
1312.3	1025524
791.65	994160
3097.04	1117252
1747.16	995472
210.44	1271116
377.58	1126604
207.24	1542610
321.65	1053518
8128.99	997391
301.91	1120660
533.73	1101504
2158.3	1264660
1476.96	1119308
8623.93	980547
2304.82	1120189
504.76	1218829
452.04	1102869
3743.17	1054959
8220.23	995688
274.23	1116039
880.97	997072
185.4	1210116
530.24	1105841
589.24	1099677
515.6	1124760
289.64	1227958
412.93	1053421
1918.8	1098383
1024.72	1124829
246.8	1276036
2078.82	1543048
5923.39	984092
1619.99	1000024
834.76	997391
947.72	988897
4284.41	994160
8038.59	997072
121.05	1537925
7604.71	1210116
421.59	1098603
3631.57	1214785
402.08	1103121
307.09	1116249
1236.78	1106124
898.44	993416
399.73	1124760
241.61	1543044
862.89	989592
117.97	1232620
935.64	1134597
974.76	1130208
578.74	1100584
619.28	997072
8367.03	988897
2388.86	1214136
320.24	1119632
254.72	1120660
1651.56	1007941
2475.13	984092
1120.01	982697
435.48	1214136
3060.52	1119489
522.64	1105865
1575.49	1000024
386.19	1057707
1119.6	1124760
357.48	1543044
972.37	988897
1035.12	1390280
2554.96	980573
170.2	1218853
1286.04	1392427
3607.85	1392427
559.54	1121940
418.57	1214136
961.48	1543044
167.85	1120399
2257.38	1115952
399.15	1114765
576.44	1098516
1622.08	995472
