1121.68	555968
508.41	514466
1538.17	496637
95.32	599285
567.13	509480
56.79	1682939
114.3	616051
1007.23	499434
158.93	569046
328.89	548530
130.13	543585
382.49	558402
185.07	606867
391.76	543585
405.73	559547
631.1	548506
333.56	1329567
1540.79	496637
444.23	555690
101.3	625655
252.46	1678486
55.65	1688653
940.18	499183
54.81	1690543
1933.03	496637
716.03	499187
54.81	1690543
1301.08	543585
161.03	543585
1075.02	499187
98.5	573971
64.29	585811
98.85	623917
109.01	569140
110.91	560495
114.2	548559
467.91	629836
197.07	541104
61.77	1678589
376.06	569046
118.53	1673618
1856.08	499187
268.45	1634787
714.81	496660
284.79	573981
119.46	1678589
59.81	1678613
139.27	562350
278.67	584139
99.99	623468
433.66	620655
752.07	496660
1144.08	553394
360.46	541051
335.21	577138
772.52	1284786
85.94	1625817
85.94	1625817
288.29	1610713
539.98	506930
937.38	501610
3892.49	555690
184.59	1678589
135.51	548559
127.17	570825
286.63	506112
301.8	541104
976.13	499183
343.23	566544
176.31	541104
927.99	505514
311.82	570825
1489.56	499183
1605.81	553423
772.41	1268314
281.12	573981
98.01	629948
1547.59	499434
166.61	620725
68.98	1673618
374.01	543531
1157.63	555968
403.83	500793
265.72	541104
327.18	548506
69.46	570825
156.1	625624
388.49	569046
338.06	543531
521.98	611200
338.06	543531
131.78	566533
335.66	1673618
254.91	1678486
132.97	543585
962.58	496637
270.85	1623518
66.74	575739
95.21	585967
344.3	570825
690.51	504171
97.4	1622832
1244.98	1673618
1844.89	499434
517.36	506112
167.49	567917
163.24	561968
1097.42	496660
211.18	566544
291.63	569150
2525.72	553423
88.05	575739
154.93	1625817
283.84	569056
210.76	1598740
154.93	1625817
3306.96	499434
481.23	499434
261.48	506112
188.78	569056
290.71	561964
701.13	500793
337.66	566975
582.22	599371
517.58	509480
250.68	506112
302.09	1593791
230.31	1690428
1012.17	496637
504.25	527580
289.13	1608740
232.29	1682808
706.54	501918
850.25	497988
75.85	574181
268.08	575739
1542.39	558776
343.58	569046
202.05	548559
410.81	499807
324.92	549125
201.35	1340901
616.68	570825
266.88	1670979
1426.68	506112
3022.8	541104
3577.8	496660
506.7	514442
109.38	569046
1215.97	568334
421.41	1329567
126.17	1671115
261.11	511105
973.22	501918
256.35	541051
831.06	569056
1576.98	553423
1576.98	553423
237.35	522070
663.03	554292
77.62	570825
290.27	1603073
729.63	499187
100.02	568334
528.01	514442
348.54	561959
4452.3	553423
3972.61	553423
323.89	560536
55.84	1679225
431.64	499434
242.52	506112
238.7	507994
471.28	499434
376.28	509465
278.5	569796
1511.96	496637
240.08	541051
315.54	548559
314.4	566544
117.48	611194
1066.86	499187
149.61	568334
381.35	558903
934.77	497988
698.38	501918
694.56	503835
3148.4	503604
569.14	1593703
63.79	1637773
63.45	587745
379.43	1598736
670.01	553464
569.14	1593703
239.8	511105
505.6	511429
111.75	558589
193.75	542409
2078.53	496637
115.32	543946
397.05	510261
273.08	503604
398.68	506929
217.68	543531
178.11	611181
336.35	571376
406.44	506347
116.22	548559
99.04	626291
285.41	503604
7988.53	506930
214.68	599371
400.34	510870
322.67	503604
328.3	543892
326.73	566544
2975.34	568334
728.94	499434
1806.79	553118
857.23	497086
304.31	561964
330.27	1341694
2116.18	499183
334.37	578979
1475.39	513054
378.86	620711
585.96	499434
1204.14	553118
116.92	543585
458.79	501918
79.19	568731
134.58	618206
104.93	1673618
154.59	575739
111.94	549178
3575.43	570825
693.21	515711
382.7	557288
415.03	548506
395.91	515711
200.73	541435
664.14	543585
231.34	1679129
401.08	501918
119.67	542461
64.48	576375
324.73	558626
3415.3	506930
148.13	620711
126.65	541488
509.42	509480
503.41	526417
878.06	496637
113.1	545501
245.27	504955
708.11	499807
396.1	507566
339.63	541435
365.4	514429
293.6	1598736
3907.05	501918
1207.5	555674
665.91	513430
812.8	557954
417.08	553132
350.11	559997
556.35	1267346
72.21	569670
611.12	1324530
1585.24	501918
240.92	506455
558.39	543585
113.57	570825
113.75	618579
674.67	498063
778.53	499434
525.26	559547
164.74	569056
507.82	509852
138.92	1598743
425.51	566975
683.99	506112
950.89	509480
1389.03	503604
512.17	508351
1431.02	553423
180.3	603461
483.65	618496
1484.15	497988
1818.43	496660
115.22	611835
343.13	560920
331.11	1340894
181.37	566533
277.83	585968
927.65	496637
135.63	1610690
252.25	503973
681.65	497111
660.28	555674
717.99	555674
843.68	501017
178.95	605104
399.48	502263
558.8	1255977
369	599371
386.52	555690
1655.93	506930
3566.79	1673618
1263.43	541104
1069.61	498063
85.6	575739
1263.43	541104
332.65	542409
676.47	497085
607.81	575739
539	566975
384.92	556083
106.77	619332
811.45	559642
1193.67	553394
111.02	573786
845.9	499559
1475.5	524425
844.78	504143
518.69	615510
368.97	573981
93	568334
1253.62	570825
99.62	569405
286.59	567917
266.06	503604
66.59	571335
136.66	1599365
847.5	499183
641.72	496660
202.71	606867
847.5	499183
269.25	606867
890.39	496637
396.25	553476
696.78	502263
627.1	564824
721.92	499434
445.27	499805
364.09	518773
553.53	509480
122.28	548953
140.46	541104
68.76	575739
340.38	561959
278.86	574624
519.15	507397
101.15	621226
1546.91	568334
470.1	622194
179.14	607522
74.9	570412
168.55	618496
380.51	564962
948.3	501918
504.44	515081
207.66	599371
254.34	568334
63.56	600947
524.7	606180
842.55	501918
63.57	1672451
293.57	566942
186.87	600527
280.97	569573
427.4	503604
82.63	563694
427.4	503604
690.84	553118
871.04	496637
1594.37	541104
60.12	1678589
3517.04	496660
193.85	599745
1091.46	556337
1226.39	562350
2324.95	496637
1424	553504
1139.85	501918
7558.99	562350
1719.97	503604
842.52	504793
497.46	618124
231.15	1688648
691.31	496660
525.56	514442
236.51	523065
241.78	517100
691.31	496660
65.64	572705
608.04	1673618
1481.4	499183
620.89	497111
589.57	506930
327.95	569056
353.44	541051
410.06	553132
124.76	566533
574.41	1340894
195.3	566544
1090.4	496660
327.65	511105
1905.18	548559
1905.18	548559
336.56	563891
702.93	499805
1032.38	496637
397.26	503835
1504.94	496637
67.86	571185
68.72	580797
554.41	600527
424.62	499434
67.86	571185
288.9	618206
110.95	566931
249.64	606183
1309.75	559530
182.52	602281
145.33	569046
57	1675498
310.44	1598736
247.07	503995
789.74	506112
102.42	621072
1039.16	553394
329.9	543531
683.82	553118
1039.16	553394
2088.61	496660
1807.35	541051
852.05	497038
337.51	562472
658.68	556069
84.36	1671115
103.42	562350
468.94	626263
302.43	573981
1076.59	497111
391.07	553551
116.38	607786
280.02	570953
232.5	1675400
1251.74	496660
258.66	511105
605.15	513430
184.12	601901
575.2	599371
121.47	541513
502.29	1673618
59.22	1673978
8177.49	499434
796.04	496660
74.71	579786
398.21	502388
89.61	562730
1018.33	553912
188.28	566544
160.37	562465
657.41	556214
201.54	1330313
290.48	1595595
1878.53	499434
510.93	570825
1557.33	562350
122.95	604877
334.68	1324883
204.92	1325026
692.37	517947
1857.72	575739
160.03	562350
1757.67	496660
389.27	554306
548.24	603711
841.49	513054
520.88	607783
326.08	545449
634.7	496660
1173.58	555674
214.54	541051
363.92	559547
239.65	506576
613.91	498063
127.56	618206
200.51	1341735
237.54	511714
189.4	543892
185.83	558626
616.52	501824
111.18	551229
335.4	567618
1222.79	1268437
292.7	1594027
783.51	506950
133.06	548559
79.14	574787
844.63	499695
74.01	568729
486.21	506950
405.63	499805
883.26	499434
324.16	551176
1668.45	541051
1450.07	555968
615.71	497085
96.24	574614
233.45	1674020
64.63	1635845
7670.11	541051
189.15	625655
2002.15	603711
1071.41	497085
143.74	603742
100.2	622231
289.32	1599379
2518.7	553504
3622.89	543585
334.45	541460
84.43	562746
335.5	599371
852.86	501610
207.47	1610713
55.08	1681296
195.55	541460
381.54	561448
777.75	1324530
288.56	1601402
331.3	1330183
482.46	573981
877.12	543531
383.65	556224
513.97	507368
1819.04	553466
76.06	566740
55.85	1678926
236.78	513758
167.79	559950
264.76	562350
60.82	1673618
231.35	1678823
375.88	541051
390.73	511105
99.05	626060
1013.15	553920
664.83	553539
307.38	566544
441.14	511105
236.62	537999
104.02	620711
810.61	565634
605.42	506876
608.29	499691
344.93	559962
288.39	566943
98.47	569796
209.03	1678589
1394.72	499183
154.75	1634787
70.55	1671512
188.13	544053
108.57	618649
124.75	604187
514.78	541051
1085.45	504171
65.98	1622715
445.19	501918
1476.41	541051
506.55	509977
445.19	501918
478.11	548506
294.3	1593703
141.64	1593712
122.61	625655
1478.53	499695
1178.13	553539
496.84	599371
554.07	618124
331.31	1329901
79.88	564824
265.13	548559
114.05	544107
380.78	562964
236.32	1673503
289.33	1599061
184.99	560536
161.73	620711
420.53	559547
511.8	1250957
85.24	570234
163.14	569415
813.75	556911
2030.78	511105
1250.53	618206
530.39	1255977
69.8	1620822
123.99	564824
651.24	620711
7880.19	499434
695.51	502388
77.01	565336
271.15	541051
78.28	565185
1817.83	559547
521.35	564824
1475.66	506699
398.09	561959
57.95	1674128
234.72	1673862
707.66	1251422
137.59	564824
334.48	592462
1330.63	599371
677.79	1673503
213.48	1593708
553	506929
63.72	578464
606.19	504520
845.16	553118
129.93	604105
571.4	553132
1032.14	553466
203.65	1325150
1207.33	1671115
1207.33	1671115
94.11	1634742
609.56	499541
611.16	499187
73.87	581778
1197.12	553118
282.24	569415
98.28	627803
311.45	566982
120.2	606242
169.29	566943
1227.96	1251020
693.4	507566
64.49	576076
230.58	1681210
7596.03	541104
305.08	603742
95.15	1623145
607.34	501119
334.64	569665
159.42	563879
1581.47	618206
181.25	602435
64.06	1628487
471.65	560835
153.84	626263
278.1	576724
161.87	569573
561.39	599745
217.67	575739
217.67	575739
291.43	1594216
335.41	567343
237.55	511440
1052.63	499187
897	506950
7721.63	503604
1476.43	504584
249.35	560937
826.35	554244
816.62	556362
280.43	1673503
2175.83	499434
379.08	606180
1221.95	1268314
1011.35	554666
381.55	561229
692.64	509604
278.87	574318
177.91	606242
327.03	544053
286.1	566533
338.78	562313
64.83	1626128
366.52	509816
191	543531
503.68	517136
430.63	555690
506.06	1258680
120.16	625655
1167.84	562961
1158.38	499187
111.95	548896
1430.35	566544
668.87	499187
1193.48	553394
478.47	618529
247.88	511476
738.22	543531
185.26	551176
158.27	567350
693.41	507286
665.64	554967
841.76	506699
1963.13	553738
244.89	566544
103.97	567908
271.17	619254
376.21	606782
1008.6	555985
1892.28	625655
324.93	548843
74.14	572466
186.78	559530
363.15	514776
157.23	578956
94.38	1625502
7809.01	541051
8090.27	496660
105.77	566932
172.97	559954
368.12	509465
74.82	576225
101.22	569046
114.46	613336
97.4	570944
1400.46	555977
251.15	559966
1533.03	553132
810.88	563593
504.45	514784
2297.68	514442
391.66	506929
2504.89	553851
783.54	1673503
1585.34	553423
891.61	499183
2497.91	554630
